service_key,final_service_units
2025-02-16_13_23,2635.074570643563
2025-02-27_34_45,1611.6319573462047
2025-01-01_27_36,1822.4754140647879
2025-02-20_46_15,1801.8173253232997
2025-01-24_46_33,2072.88313966549
2025-01-16_20_46,1664.0187874273006
2025-02-16_46_15,1580.1789910955445
2025-02-19_02_30,1860.3575027430463
2025-01-31_05_45,1866.1014642158657
2025-01-31_19_30,1636.839975565585
2025-01-22_25_23,1466.2818067252413
2025-01-20_02_14,1409.2441437599687
2025-02-23_09_46,6237.240077455992
2025-02-03_28_45,1961.0352293469316
2025-01-19_36_11,1878.2308421263597
2025-01-24_09_45,2877.8087619726143
2025-02-15_47_45,3697.868122899503
2025-01-12_16_02,2169.9809545883836
2025-02-10_08_47,1837.7102768125353
2025-02-08_45_47,3508.371016150369
2025-02-07_02_24,1602.0777336700232
2025-01-30_05_45,1823.7677486887922
2025-01-03_46_35,3041.73928272136
2025-01-22_36_22,1270.9978817639003
2025-02-19_45_46,3518.167481490458
2025-02-05_43_47,1701.3555595209582
2025-02-08_19_30,1738.0262554347519
2025-01-16_15_46,1600.9890899272218
2025-01-26_05_45,2863.1833332246483
2025-01-31_13_23,1791.791520934741
2025-02-23_22_36,1788.7766761416585
2025-02-03_45_47,3252.330386122508
2025-02-06_19_02,1485.8239296447593
2025-02-22_45_44,1777.9383291416736
2025-02-02_44_46,3547.2081117382822
2025-01-06_18_46,1711.4596849110512
2025-02-20_45_09,3589.3187667082016
2025-02-15_06_47,1760.6839790037523
2025-02-25_46_35,1930.73209893204
2025-02-21_34_45,1754.4537725311598
2025-01-05_11_36,2387.438707651083
2025-02-26_47_03,1681.4207937003034
2025-01-07_36_22,1164.1901736129435
2025-02-10_36_11,1711.9127208840748
2025-01-11_17_23,1474.1978533477131
2025-01-31_46_47,1936.5815924234066
2025-02-11_11_36,1652.3948204673645
2025-02-08_47_02,1800.8208008794577
2025-01-30_47_46,1872.8736830190683
2025-02-03_03_47,1728.5000292132243
2025-02-22_02_19,2078.892858361846
2025-01-22_45_47,3569.6611315937193
2025-02-01_48_45,1894.852727737315
2025-01-01_18_46,2172.2306231316566
2025-02-07_02_31,2339.4267169158684
2025-01-21_39_45,1590.790117544369
2025-02-02_30_14,1474.19430439056
2025-01-10_11_36,1689.297022698761
2025-02-11_47_28,1725.1384332918285
2025-02-20_02_31,2044.9007210925352
2025-01-11_30_02,2154.3620186950793
2025-01-24_44_45,1671.9011271487575
2025-02-27_46_15,1849.52481672357
2025-01-24_19_30,1745.4690604445968
2025-01-18_19_02,1960.8349336360668
2025-01-15_15_46,1541.1536683228205
2025-01-15_11_36,1572.1116606383978
2025-02-23_48_46,5480.131843529896
2025-01-24_44_46,2197.8556483687166
2025-01-18_44_46,2236.3706469683257
2025-01-15_19_32,2008.9277305924097
2025-01-31_07_36,1699.37683467001
2025-01-10_36_11,2221.084562099183
2025-02-08_36_07,1788.626420577276
2025-01-22_03_45,1725.261028296662
2025-02-03_26_46,1752.5253099014603
2025-01-31_28_47,1641.2863238046962
2025-02-16_47_10,1387.1723850403687
2025-02-09_02_01,1586.2488944672061
2025-01-31_45_03,1966.7023546002079
2025-02-08_02_31,2041.521433103393
2025-02-27_02_31,2093.491703834357
2025-02-11_28_47,1585.0114847923837
2025-01-08_45_03,1595.776626989403
2025-02-09_02_24,1607.9111471609756
2025-01-25_14_30,1936.3605531362311
2025-01-25_23_13,2050.879611658807
2025-01-20_36_22,1289.2092962318968
2025-02-03_46_15,1107.0261498220486
2025-01-05_28_45,2874.592279184495
2025-01-21_45_39,1441.8122220152159
2025-02-05_48_46,2986.9801395655318
2025-02-11_21_02,1279.578155207289
2025-01-06_47_45,3760.324947474826
2025-02-13_05_45,1752.344696745129
2025-01-16_45_09,3658.8234533630953
2025-02-27_39_45,1475.2916252801235
2025-01-24_46_44,3238.0740200415903
2025-01-09_44_45,1390.440966043698
2025-01-10_23_25,1615.3186067630363
2025-01-23_02_40,2411.491826826944
2025-02-06_47_03,1704.2662740589667
2025-01-20_41_36,2204.3852543191138
2025-01-31_02_31,2356.019676285904
2025-01-19_43_47,2881.341717271277
2025-01-03_43_47,2012.0758938733727
2025-02-18_07_36,1546.3956302486636
2025-02-04_36_27,1232.3783547863836
2025-01-29_03_47,1621.4167305607498
2025-02-17_46_20,1312.533984439643
2025-01-28_21_02,1283.5512151644314
2025-02-05_11_36,1553.8186792278532
2025-01-11_47_02,2093.2341675982398
2025-02-01_45_42,1817.1838653624545
2025-02-21_05_47,2606.4831759749995
2025-02-27_36_41,2441.080359249027
2025-02-20_19_30,1529.157056289272
2025-01-04_15_46,1524.859464471033
2025-02-23_25_23,1804.7240804659473
2025-02-24_05_47,3025.663489530477
2025-01-08_07_36,1475.3791594077084
2025-02-16_19_32,2694.9206539253814
2025-01-19_42_45,2806.723062284545
2025-01-11_14_30,1806.2367567505285
2025-01-18_02_47,2012.4408978380745
2025-02-27_48_46,3160.2524471324864
2025-01-28_35_46,2078.594572895504
2025-01-11_06_47,1763.892965888425
2025-02-03_31_02,1993.3385988436976
2025-01-16_14_30,1474.222940895891
2025-02-04_42_45,1546.0942511312523
2025-01-06_19_02,1686.1891587154348
2025-01-18_28_47,1987.1372544017813
2025-02-06_47_30,1720.6275420573943
2025-02-03_45_28,1687.1824646254515
2025-02-08_47_08,1690.2732401472567
2025-02-10_09_45,3710.8150358040148
2025-01-12_20_46,2134.93853896269
2025-02-13_23_13,1471.9398881561676
2025-01-06_45_44,1149.1556787848394
2025-01-14_36_41,2266.9216370405907
2025-01-02_12_36,1927.611070636008
2025-02-18_09_45,3230.720882329746
2025-01-15_46_48,3765.951408109031
2025-02-23_47_03,1855.0955573984363
2025-01-12_45_09,3130.5353291749902
2025-01-17_37_36,652.0220652263457
2025-01-08_47_45,3458.072755223436
2025-01-24_45_42,2331.142699667906
2025-01-22_47_03,1691.1287162964488
2025-01-16_46_48,4117.517389488128
2025-02-06_47_02,1667.6077341159794
2025-02-18_41_36,1966.971518008708
2025-02-15_12_36,1955.846477381459
2025-01-14_47_06,1373.526521790664
2025-02-07_37_36,616.1708719203039
2025-01-05_46_26,1713.1613664172532
2025-02-20_48_45,1733.8136696489958
2025-02-28_45_46,4360.946996495642
2025-01-09_36_12,1518.7027754829892
2025-01-15_19_02,1453.8887183115817
2025-02-21_02_14,1933.3224470607772
2025-01-10_23_13,1858.8477377717295
2025-02-11_46_20,1371.6054537313253
2025-02-01_37_36,610.4853176781296
2025-01-23_33_46,1577.624060303755
2025-01-28_46_18,1479.2650392485134
2025-02-25_02_14,1448.7977670828634
2025-01-11_09_46,4204.159303139352
2025-01-31_02_47,2054.6737295567013
2025-01-27_45_28,1806.522032711317
2025-01-19_37_36,729.1868943759624
2025-02-10_46_09,3303.6637903313845
2025-02-12_48_45,1744.6465580927274
2025-01-15_45_39,1623.913245749126
2025-01-01_46_45,3757.191782189165
2025-01-31_37_36,598.0583920436304
2025-01-08_36_07,1581.9052543296243
2025-01-18_21_02,1537.587083161564
2025-01-02_47_02,1774.0307051054065
2025-02-02_46_48,3773.224826150754
2025-01-26_36_22,1614.115411763635
2025-01-27_21_02,1421.6261207157713
2025-02-04_47_45,3222.037638370208
2025-01-04_30_14,1795.607061738004
2025-02-20_40_02,1964.1763073594377
2025-01-27_45_42,1522.2543869985618
2025-02-18_45_46,3455.227240864834
2025-01-16_02_01,1409.2179036570487
2025-01-06_07_36,1610.8586940526457
2025-01-14_13_23,1617.87906155313
2025-01-07_01_02,1333.998213874594
2025-02-06_16_02,1290.2592110326805
2025-02-01_03_47,1563.0798815435505
2025-02-13_47_28,2023.4090391946024
2025-02-03_46_44,1766.2473140628988
2025-01-25_47_28,2312.209741859512
2025-02-28_23_25,1765.4899421573027
2025-02-10_45_39,1301.2270839120492
2025-01-27_36_07,1609.0758122046582
2025-02-05_02_19,1606.897855030449
2025-01-19_47_43,2378.3056462310446
2025-01-22_31_02,1678.8866196965882
2025-02-25_08_47,1659.754084621398
2025-01-24_30_14,2071.838093214523
2025-02-18_46_47,1748.100119236182
2025-02-07_46_26,2031.6051789957962
2025-02-03_23_25,1448.0122828339272
2025-02-28_11_36,2055.6286244663684
2025-02-23_36_22,1610.759905783093
2025-01-09_02_24,1414.4620795776366
2025-01-08_03_45,1490.9642782614433
2025-02-07_34_45,1651.6515102376982
2025-01-09_02_01,1392.299996753961
2025-02-14_16_02,1430.9791263636387
2025-01-16_12_36,1589.2214757452073
2025-02-16_45_48,1977.8927434519503
2025-02-13_47_43,2569.705364337318
2025-01-09_46_47,1882.0585154446553
2025-02-11_30_14,1401.710286116154
2025-02-28_32_19,2253.7612505055786
2025-02-16_36_07,2129.9045805746164
2025-01-12_45_39,1755.3260253970152
2025-01-19_02_19,1957.3820558660411
2025-01-30_21_02,1278.204102044372
2025-01-19_28_47,2527.7408517297827
2025-02-08_44_46,1929.8731219388692
2025-02-28_05_45,1970.666384634848
2025-02-21_36_41,2670.7843229405858
2025-01-05_22_36,1701.1927987955937
2025-02-13_45_09,3640.1055168756684
2025-02-21_02_47,2119.1524225578987
2025-01-08_44_45,1310.939872717256
2025-02-18_44_45,1412.101807430448
2025-01-26_02_19,1999.991886500252
2025-01-10_45_09,4356.786523122844
2025-01-02_45_34,1889.1288640717326
2025-02-23_42_45,2898.8378731272537
2025-01-03_45_09,3728.598925340394
2025-02-06_25_23,1397.9890064041458
2025-01-29_18_46,1675.5994790706486
2025-01-16_02_24,1431.1246067640427
2025-01-04_36_12,1865.879472836412
2025-01-05_44_46,3414.6891254181314
2025-02-03_45_09,2254.4989094689336
2025-01-25_46_33,2057.3939681311576
2025-01-27_36_11,1671.6974836013196
2025-01-15_27_36,1456.5046473591515
2025-02-06_03_47,1432.5555363366984
2025-02-23_08_47,2502.926818923841
2025-01-05_36_12,1745.11839394119
2025-01-02_02_01,1571.1348443007805
2025-01-29_05_45,1946.1782792899744
2025-02-15_11_36,1975.1007521164565
2025-02-25_19_32,2077.182083232654
2025-02-05_41_36,1995.2030768597244
2025-01-01_02_21,1787.0293472606836
2025-01-22_44_46,2210.117336792064
2025-01-28_09_45,3034.192951519994
2025-01-24_07_36,1823.373701022196
2025-01-22_44_45,1583.6894559681755
2025-01-25_45_47,3937.0154187987464
2025-01-31_45_28,3165.5397075503424
2025-01-13_28_45,2120.0295387285737
2025-01-11_38_36,1510.9197376919644
2025-02-25_48_46,3378.081690375692
2025-02-26_46_09,4074.710494570167
2025-01-22_47_10,1293.0696022301863
2025-01-27_08_47,1981.8934529785724
2025-01-30_36_22,1250.1767073672713
2025-02-12_02_19,1661.3644991992533
2025-01-14_06_47,1685.4524005472294
2025-02-07_47_43,2725.929343799201
2025-02-17_05_45,2256.898980164893
2025-01-03_47_05,3438.1653377821917
2025-02-03_19_02,1783.5986858349247
2025-01-20_34_45,2154.4513166677893
2025-01-01_37_36,855.6117256532079
2025-01-22_16_02,1398.744028621698
2025-01-12_46_15,1779.528469040085
2025-02-15_46_48,4316.710790117478
2025-01-15_05_45,1982.5078849346155
2025-01-30_47_06,1608.1604507246066
2025-02-13_02_19,1725.4514240141414
2025-01-10_45_42,2338.203353938574
2025-01-15_07_36,1502.5685754492138
2025-01-25_37_36,947.2313637902298
2025-01-07_11_36,1545.0163404137593
2025-01-24_46_09,5738.670879749743
2025-01-08_45_34,1653.6686806362452
2025-02-05_47_28,1671.6139237493587
2025-01-08_36_37,522.0541163725684
2025-01-09_11_36,1556.942197297697
2025-02-17_44_45,1817.0240884489056
2025-02-28_19_02,1950.000852274689
2025-01-15_36_07,1808.2103030134172
2025-02-08_36_27,1567.8670500766784
2025-01-24_34_45,1888.3071392935583
2025-01-28_26_46,1644.8982430796161
2025-02-28_36_41,2809.452890561497
2025-02-15_04_29,1571.574235698882
2025-01-12_45_03,1693.7890931915736
2025-02-11_09_46,3690.236636400038
2025-01-09_46_26,1922.47729513061
2025-01-09_47_03,1943.2013389777253
2025-02-19_02_21,1471.1499427519161
2025-01-07_36_41,2327.759764692624
2025-01-29_45_44,1563.0674458902504
2025-02-14_34_45,1703.4965693813426
2025-01-17_02_21,1748.960375707803
2025-02-21_47_10,1680.4448365686571
2025-02-12_47_08,1589.5493183342585
2025-02-03_36_12,1362.3337973104158
2025-02-08_47_30,1886.288925788775
2025-01-07_30_14,1365.7251309524104
2025-02-02_36_41,2450.911500213373
2025-01-30_04_29,1246.459914187361
2025-01-04_02_14,1702.7416567823323
2025-01-22_36_07,1818.452444789061
2025-01-20_02_21,1500.0214206217872
2025-01-16_40_02,1981.4576978178447
2025-01-02_47_45,4081.6660709539256
2025-02-27_09_45,2598.3614055639027
2025-01-19_02_14,1593.058175443734
2025-02-23_16_02,2232.2666599716804
2025-01-25_30_02,2418.371017373352
2025-01-23_20_46,1666.4666557317769
2025-02-13_05_47,2436.506620063503
2025-01-22_12_36,1643.1099574818809
2025-01-10_47_30,2342.427697035117
2025-02-05_46_47,1617.9514853801702
2025-02-06_47_46,1798.1859919766287
2025-01-14_25_23,1356.2541641833386
2025-02-18_03_47,1577.2478186528988
2025-01-06_17_23,1491.1465262367503
2025-02-07_08_47,1443.346092949167
2025-01-08_36_27,1279.0845041605849
2025-01-28_19_02,1507.7270625623535
2025-01-10_17_23,1396.8255551221325
2025-02-12_39_45,1381.1204219115484
2025-02-25_47_02,1676.8952222889702
2025-01-13_45_47,3443.071970937728
2025-02-05_38_36,1166.7765966152874
2025-01-27_48_45,2207.374043994082
2025-02-16_39_45,2735.415324708355
2025-02-19_47_08,1522.6590645628041
2025-02-05_46_09,3883.4125001369493
2025-01-01_23_25,1743.426319655594
2025-02-20_42_45,1621.1042115786092
2025-01-10_30_14,2030.3533916812244
2025-02-22_04_29,1645.9107484863596
2025-02-17_09_46,4956.079340106005
2025-02-01_47_03,1774.6626836449768
2025-01-28_36_07,1597.9952798186985
2025-01-20_47_10,1083.6048123522091
2025-01-26_23_25,1761.619213146864
2025-01-20_42_45,2146.206644480265
2025-02-03_47_08,1311.5976777176083
2025-01-25_34_45,2210.609157683395
2025-01-16_47_43,2305.9864153789713
2025-01-18_09_46,4514.430033092827
2025-02-20_27_36,1542.329599306037
2025-01-08_47_05,2872.5174907872197
2025-02-12_36_41,2263.7279393974713
2025-01-05_47_43,2377.4263156184047
2025-02-01_35_46,1858.627545931101
2025-01-23_14_30,1517.0289121113742
2025-02-20_02_47,1800.064919979375
2025-02-04_02_19,1601.408700141087
2025-02-22_02_01,1576.960957320051
2025-01-04_02_19,1957.643671773245
2025-01-13_45_28,1805.4989026775197
2025-02-19_14_30,1492.0008043329701
2025-01-17_46_45,3809.576217536608
2025-02-01_02_24,1536.9521169310824
2025-01-23_26_46,1761.5717651691598
2025-01-09_38_36,1228.6503823115752
2025-02-16_22_36,1768.0528384549048
2025-02-27_23_13,1506.1437195350736
2025-02-23_13_23,2623.767217889229
2025-02-20_36_41,2337.7380857765866
2025-01-28_02_19,1631.4058621464067
2025-02-23_02_47,2518.5732245752083
2025-02-28_13_23,1988.939768550356
2025-02-18_26_46,1593.3205051884327
2025-01-11_19_30,1815.4341858982698
2025-01-22_02_01,1399.3764627162466
2025-02-17_06_47,1972.5742987268025
2025-01-21_16_02,1434.6774293903934
2025-02-18_47_10,1136.7359450622498
2025-01-07_30_02,1579.573286327946
2025-02-06_35_46,1691.8111471146788
2025-02-16_48_45,2643.42343953065
2025-01-12_26_46,2184.921000060346
2025-02-03_46_26,1418.4612768220763
2025-01-07_03_45,1489.9683762083546
2025-01-24_14_30,1685.8165301818326
2025-02-12_45_46,3445.2165185382405
2025-01-18_45_46,3913.1635678468565
2025-02-06_46_35,2522.671101157726
2025-01-24_03_47,1689.7487873136174
2025-01-12_45_46,4472.851799520447
2025-01-04_45_44,1562.9581073588258
2025-01-18_18_46,1921.2579894510375
2025-02-23_19_30,2153.6877948840006
2025-02-27_47_30,1876.1980871924366
2025-01-24_06_47,1728.6942449744975
2025-02-14_03_47,1534.158766521558
2025-01-25_45_44,2036.8966964081296
2025-01-04_32_19,2040.390332809222
2025-02-17_47_03,1516.0702733827259
2025-01-02_04_29,1597.6922120996555
2025-01-28_16_02,1406.3913323245552
2025-01-16_30_02,1667.22533156921
2025-01-05_15_46,2090.5696065285715
2025-01-23_45_05,2256.2705950186196
2025-01-31_47_02,1917.468862806586
2025-02-17_22_36,1469.3188727620786
2025-02-06_36_27,1305.8654058422792
2025-02-08_15_46,1513.654862536897
2025-02-19_23_25,1426.0002440197527
2025-02-28_30_14,2075.733575554507
2025-02-18_43_47,1907.081542242555
2025-02-15_36_27,1617.2345831836928
2025-02-03_02_14,1355.2857065601588
2025-02-07_22_36,1484.854786653296
2025-02-03_48_45,2046.3976600299973
2025-01-09_45_03,1858.118283474339
2025-01-26_05_47,4201.55449471274
2025-01-10_47_28,2587.2161897138235
2025-02-27_46_48,4197.882268897139
2025-01-11_04_29,1662.5690796958397
2025-02-28_47_10,1705.4877237335957
2025-01-25_22_36,1698.315214518373
2025-02-27_36_07,1762.0585915068782
2025-02-24_36_22,1275.1891721195132
2025-01-10_02_47,2082.898088037947
2025-02-06_23_25,1390.9257277759293
2025-02-23_43_47,2950.5222058681047
2025-01-24_03_45,1684.5770956105753
2025-01-06_45_39,1232.0030477044354
2025-02-12_18_46,1560.0671132653385
2025-01-30_45_34,1952.1405601700537
2025-02-25_42_45,1706.0345043764341
2025-02-16_07_36,2201.1143901000783
2025-01-08_16_02,1330.829272730923
2025-01-03_11_36,1633.1962819103408
2025-01-23_46_45,3561.1073606198597
2025-01-17_36_11,2272.437952007624
2025-01-01_47_10,1333.8387496136725
2025-02-22_16_02,1571.5281440070253
2025-02-25_36_41,2292.729313097458
2025-01-06_45_47,3156.477645881468
2025-01-18_37_36,670.7130056018738
2025-02-21_46_26,2172.805892767944
2025-01-14_48_46,3380.2839221492104
2025-01-07_45_09,2315.0232628536237
2025-01-16_47_30,1853.4806401421106
2025-02-15_02_14,1791.4711592765577
2025-02-17_19_32,2247.4781146914183
2025-01-23_35_46,2068.0501260327082
2025-01-15_09_46,3825.5053123514654
2025-02-27_02_16,1594.9521124520575
2025-02-26_45_42,1788.9866195840273
2025-01-05_19_02,2372.695476739275
2025-02-04_47_02,1558.5657088201133
2025-02-24_23_25,1488.765760514852
2025-02-02_36_27,1411.20545169388
2025-01-29_36_41,2441.06265041408
2025-02-26_47_43,2176.253042123638
2025-02-25_47_06,1523.609467278277
2025-01-13_23_13,1492.1337691686517
2025-01-10_01_02,1386.1690033716845
2025-02-21_47_28,2371.327225881108
2025-02-14_45_46,4492.070508677272
2025-02-24_40_02,2112.2627236163867
2025-01-21_19_30,1494.3800200178741
2025-01-23_21_02,1369.207135018757
2025-01-08_21_02,1257.1482919942891
2025-01-23_47_06,1831.388117180634
2025-01-28_03_45,1609.4695244657464
2025-02-27_33_46,1417.586409246071
2025-01-25_36_11,2476.913391072453
2025-01-31_48_46,3372.9471133652073
2025-01-31_44_45,1540.7843338579646
2025-01-18_46_45,3578.92332478806
2025-01-07_36_12,1340.7541332472767
2025-02-11_47_10,1193.485748437183
2025-01-18_34_45,1912.4053371742557
2025-02-04_14_30,1492.8693364150045
2025-02-17_36_27,1328.7624441814007
2025-01-27_48_46,4025.2762828933023
2025-02-09_02_40,2619.5726426920896
2025-02-13_46_48,4094.636244589825
2025-01-31_46_20,1819.762667843464
2025-01-06_45_28,1687.3279058594217
2025-02-19_46_47,1794.0024792942663
2025-02-28_28_45,1824.9435247041438
2025-01-02_18_46,2036.013532461532
2025-01-31_45_42,2123.277784723397
2025-02-20_13_23,1554.9421441608936
2025-01-26_46_48,4037.6372482499887
2025-01-27_19_30,1718.920623580785
2025-02-15_36_11,2188.439550017435
2025-02-12_44_46,1700.3718382549728
2025-02-18_14_30,1556.0371188042868
2025-01-15_45_03,1658.5985701638597
2025-02-19_11_36,1653.674691132388
2025-02-09_44_45,2296.054955696276
2025-02-01_21_02,1446.8608131892868
2025-02-20_36_27,1375.9299778195887
2025-01-15_36_12,1393.496658904838
2025-02-11_45_03,1492.3991284519593
2025-01-25_02_40,2826.0280926004407
2025-01-17_47_45,3910.1038059719176
2025-02-27_31_02,1724.7116018637141
2025-02-11_30_02,1610.996988839606
2025-01-07_44_45,1325.365644224942
2025-01-16_21_02,1324.7221511627881
2025-01-09_03_47,1482.9881650965262
2025-02-01_47_02,1761.8244832586556
2025-02-24_45_42,1517.1001821898953
2025-01-13_20_46,1803.878028516082
2025-01-06_45_42,1440.6349874798766
2025-01-31_36_41,2601.5539886067786
2025-02-18_45_09,2457.3507682396385
2025-02-07_45_42,2250.417172121769
2025-02-27_46_26,1858.9230240865722
2025-01-12_47_30,2128.913563912941
2025-02-11_02_24,1361.9051386739277
2025-01-01_43_47,2196.0033943182934
2025-02-11_23_13,1373.3768599114985
2025-01-04_47_02,1811.532781107742
2025-02-17_48_46,3971.312833547227
2025-01-26_36_07,2128.3368337008055
2025-01-20_32_19,2028.088014006053
2025-02-18_15_46,1555.0360515853008
2025-01-05_19_32,2575.4202967176916
2025-01-18_14_30,1785.5222048132687
2025-01-05_33_46,2472.16979383287
2025-02-22_36_37,759.002434452357
2025-02-04_36_41,2153.8625266197673
2025-02-16_45_44,1774.4201678182046
2025-01-12_45_28,2267.1337479528497
2025-02-05_02_30,1771.297894319655
2025-01-30_23_13,1436.8866356425601
2025-01-02_36_22,1505.2773131502286
2025-02-26_45_28,2100.3480140981837
2025-02-12_27_36,1485.382901732347
2025-02-08_04_29,1540.247330327004
2025-01-25_32_19,2407.157882188178
2025-01-06_02_30,1996.78485584766
2025-01-02_41_36,2733.3896202232363
